gene_id	gene_name	acronym	geneProduct	chr	strand	start	end	A256_logFC	A256_FDR	A256_sig	A485_logFC	A485_FDR	A485_sig	A86_logFC	A86_FDR	A86_sig	A86256_logFC	A86256_FDR	A86256_sig	A86485_logFC	A86485_FDR	A86485_sig	dnf2_logFC	dnf2_FDR	dnf2_sig
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0463421	MtrunA17Chr6g0463421			medtr.A17.gnm5.MtrunA17Chr6	+	12603598	12613271	0.111725362110502	1	NS	0.153323251502226	1	NS	-0.00665186803556339	0.999999979788073	NS	0.266106639035405	1	NS	-0.0903133045252723	1	NS	0.568494060862284	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0463441	MtrunA17Chr6g0463441	MtRPB1|MtRRM	RNA-binding protein 1|RNA RECOGNITION MOTIF (constitutive control gene)	medtr.A17.gnm5.MtrunA17Chr6	+	12625637	12632809	0.226932841692912	1	NS	0.186450875961522	1	NS	-0.00959028055358143	0.999999979788073	NS	0.201989947694279	1	NS	0.111592077117721	1	NS	0.377996090057126	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0463451	MtrunA17Chr6g0463451			medtr.A17.gnm5.MtrunA17Chr6	+	12656842	12659348	-0.00206681559037137	1	NS	0.412081699906738	1	NS	-0.336026256901211	0.999999979788073	NS	0.842241263636696	1	NS	-0.142520533584879	1	NS	1.1406782485811	0.560717297265313	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0463461	MtrunA17Chr6g0463461			medtr.A17.gnm5.MtrunA17Chr6	-	12657459	12658535	-0.023404584076689	1	NS	0.460583437952059	1	NS	-0.328468638741321	0.999999979788073	NS	0.822569817491531	1	NS	-0.146219659039097	1	NS	1.09188381643519	0.66940478644294	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0463481	MtrunA17Chr6g0463481			medtr.A17.gnm5.MtrunA17Chr6	+	12682648	12684986	-0.239423234165723	1	NS	-0.237268109918658	1	NS	0.161073277633598	0.999999979788073	NS	0.129233216107502	1	NS	0.0221210616404696	1	NS	-0.334238492408351	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0463491	MtrunA17Chr6g0463491			medtr.A17.gnm5.MtrunA17Chr6	+	12686119	12687948	0.765533321236046	1	NS	0.759539530031697	1	NS	0.399231675261679	0.999999979788073	NS	1.23541389446797	0.402033222057854	NS	0.0324611133042383	1	NS	3.17645407016493	1.88177473854562e-05	UP
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0463501	MtrunA17Chr6g0463501			medtr.A17.gnm5.MtrunA17Chr6	+	12706447	12708597	0.552732065691767	1	NS	0.184563904393425	1	NS	0.657314793717484	0.999999979788073	NS	-0.0648411092517945	1	NS	0.112872439144673	1	NS	2.44994490790997	0.00362742248621929	UP
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0463511	MtrunA17Chr6g0463511			medtr.A17.gnm5.MtrunA17Chr6	-	12706514	12707680	0.512535524165259	1	NS	0.252710481598221	1	NS	0.483959158585822	0.999999979788073	NS	-0.0462844030272725	1	NS	0.0384223966730717	1	NS	2.42147553691117	0.00692433827671543	UP
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0463521	MtrunA17Chr6g0463521			medtr.A17.gnm5.MtrunA17Chr6	+	12713442	12714911	0.601371673809146	1	NS	2.1768962816643	0.082741909721671	NS	-0.91993919861493	0.999999979788073	NS	0.40433999701473	1	NS	2.91290981548935	0.0078886365613829	UP	4.26484195452486	3.21879644667972e-05	UP
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0463531	MtrunA17Chr6g0463531			medtr.A17.gnm5.MtrunA17Chr6	-	12716998	12720551	0.867401708776088	1	NS	0.951005787642636	1	NS	0.618540617054245	0.999999979788073	NS	1.01608605047946	0.804034940416174	NS	0.541237259937283	1	NS	0.810772808783871	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0463571	MtrunA17Chr6g0463571			medtr.A17.gnm5.MtrunA17Chr6	-	12728048	12733961	0.553633158782164	1	NS	0.738760904633132	1	NS	0.502255267516346	0.999999979788073	NS	0.617648685507241	1	NS	0.281271499970315	1	NS	1.13444603966508	0.356790088112822	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0463631	MtrunA17Chr6g0463631			medtr.A17.gnm5.MtrunA17Chr6	+	12770274	12770749	2.70323531044767	0.338546332961532	NS	3.34078867544138	0.106965629926807	NS	3.77098310067881	0.0892563407900885	NS	3.77797105141814	0.0378390666955132	UP	0.603686215221705	1	NS	2.27151294476009	0.529294510943287	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0463641	MtrunA17Chr6g0463641	MtVTL2	Vacuolar iron Transporter-Like protein 2	medtr.A17.gnm5.MtrunA17Chr6	+	12776070	12777264	1.32348139681526	0.540378567578581	NS	0.664358560409483	1	NS	1.83034757182317	0.293548056059189	NS	1.10095511911933	0.755066672731895	NS	-1.80077473663056	0.333434166103774	NS	-0.655404201285555	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0463731	MtrunA17Chr6g0463731			medtr.A17.gnm5.MtrunA17Chr6	-	12848723	12852810	-1.45695447284983	0.223864070183263	NS	-1.15903635007393	0.580671770222459	NS	-0.487465061584796	0.999999979788073	NS	-1.53841394911071	0.143009655872305	NS	-0.478561336138252	1	NS	-0.665229747952078	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0463861	MtrunA17Chr6g0463861			medtr.A17.gnm5.MtrunA17Chr6	+	13033706	13035290	-1.32160659502461	0.922392346471316	NS	-6.68431811359256	0.0807135507367292	NS	-1.19184865125833	0.999999979788073	NS	-4.69920571511311	0.11345833924385	NS	0.0774679928917334	1	NS	-1.30071423810178	0.907577413709151	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0463901	MtrunA17Chr6g0463901			medtr.A17.gnm5.MtrunA17Chr6	+	13072065	13078814	-0.0848732541211174	1	NS	0.107330720300887	1	NS	0.0509376181476002	0.999999979788073	NS	0.21373617921514	1	NS	0.625464954500736	1	NS	0.529771146829018	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0463911	MtrunA17Chr6g0463911	MtGT-28	trihelix transcription factor (GT) 28	medtr.A17.gnm5.MtrunA17Chr6	+	13081632	13084827	0.0564892333049967	1	NS	0.490505809752843	1	NS	-0.470684778980805	0.999999979788073	NS	0.190592155983584	1	NS	-0.12755328841143	1	NS	0.994686544475219	0.961182711457638	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0463941	MtrunA17Chr6g0463941	MtGT-29	trihelix transcription factor (GT) 29	medtr.A17.gnm5.MtrunA17Chr6	+	13125431	13129101	1.53970094828592	0.176605325314924	NS	2.02366599470169	0.0171783785967663	UP	0.179339994995588	0.999999979788073	NS	2.12704327636913	0.00956425330967153	UP	1.15594942948596	0.872455749198106	NS	1.57458237510827	0.131274451537277	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0463981	MtrunA17Chr6g0463981			medtr.A17.gnm5.MtrunA17Chr6	-	13210014	13211410	-0.744530984265252	1	NS	-0.869060003832406	1	NS	-1.11949130385558	0.999999979788073	NS	-0.707104711898287	1	NS	-0.479527718196436	1	NS	-1.28527583727244	0.553388594074876	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0464011	MtrunA17Chr6g0464011			medtr.A17.gnm5.MtrunA17Chr6	-	13223870	13227711	-1.03165360529457	0.911651266845643	NS	-0.823057638846144	1	NS	-0.394699442702128	0.999999979788073	NS	-1.31457130239412	0.559153068454679	NS	-0.153963099262027	1	NS	1.11285242142573	0.768756287287913	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0464021	MtrunA17Chr6g0464021			medtr.A17.gnm5.MtrunA17Chr6	+	13232105	13237654	0.495824603753965	1	NS	0.491773774212022	1	NS	0.2247462255949	0.999999979788073	NS	1.03120577170817	0.762837714999133	NS	0.0486662385567706	1	NS	0.242964987076683	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0464041	MtrunA17Chr6g0464041			medtr.A17.gnm5.MtrunA17Chr6	+	13256320	13261459	0.242157950446312	1	NS	0.0448830975213265	1	NS	0.422534579179702	0.999999979788073	NS	0.139572213392632	1	NS	0.118892244849582	1	NS	-0.113505286662034	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0464051	MtrunA17Chr6g0464051			medtr.A17.gnm5.MtrunA17Chr6	+	13262131	13271228	-0.301822071705447	1	NS	-0.380666530834678	1	NS	0.073971712754641	0.999999979788073	NS	-0.0212055421756761	1	NS	-0.416576481191789	1	NS	-0.657473027760123	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0464061	MtrunA17Chr6g0464061			medtr.A17.gnm5.MtrunA17Chr6	+	13283546	13284419	3.33097928526979	0.0263840487721538	UP	0.585857943294416	1	NS	3.86681776031137	0.0175957560410669	UP	-1.57748490643296	1	NS	0.589606497475341	1	NS	-1.63913226170319	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0464071	MtrunA17Chr6g0464071	MtLegin20	Leginsulin	medtr.A17.gnm5.MtrunA17Chr6	-	13283556	13284489	1.90407658285976	0.294288388654569	NS	-1.62662702398241	0.795292458644104	NS	2.63713263751676	0.115109312961429	NS	-1.34033592561748	0.905656259485852	NS	-0.172562614940073	1	NS	-4.17929084242973	0.136174903692447	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0464131	MtrunA17Chr6g0464131			medtr.A17.gnm5.MtrunA17Chr6	+	13330740	13339450	-0.313652717550726	1	NS	-0.141486393864638	1	NS	-0.290598454971981	0.999999979788073	NS	-0.0656961659760623	1	NS	0.230068706736929	1	NS	-0.00325202344481605	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0464221	MtrunA17Chr6g0464221			medtr.A17.gnm5.MtrunA17Chr6	+	13419789	13425300	-4.77810218183187	0.0107992858678832	DOWN	-4.37230721303715	0.0139317006548853	DOWN	-3.79802362366358	0.0457220917251252	DOWN	-1.59468068300839	0.397387604368709	NS	-0.983426516358179	1	NS	-0.489243342350208	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0464241	MtrunA17Chr6g0464241			medtr.A17.gnm5.MtrunA17Chr6	+	13440714	13442297	-3.9019527953738	0.0313014999473858	DOWN	-3.77344032165892	0.0342363717409901	DOWN	-3.82699928159411	0.0697083240728625	NS	-1.69669942164583	0.424962772023155	NS	-0.277312259407851	1	NS	-0.777620418097884	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0464251	MtrunA17Chr6g0464251			medtr.A17.gnm5.MtrunA17Chr6	-	13441114	13441895	-3.98657871430416	0.0417364735442678	DOWN	-4.0300233709224	0.0383953967068579	DOWN	-3.85007571031546	0.0923290202569318	NS	-1.21433464370184	0.814005359649554	NS	-0.311967598806729	1	NS	-0.646913140134744	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0464261	MtrunA17Chr6g0464261			medtr.A17.gnm5.MtrunA17Chr6	+	13451807	13453105	-2.859430584443	0.149975842096522	NS	-3.67403364467529	0.0757010388572553	NS	-2.50127646284757	0.366300535997515	NS	-1.32622831064399	0.702191251103841	NS	0.382575366291073	1	NS	0.522202847834776	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0464331	MtrunA17Chr6g0464331			medtr.A17.gnm5.MtrunA17Chr6	+	13489959	13497390	-1.58492980961281	0.164045269732752	NS	-1.19954475657787	0.532363189236651	NS	-1.11195644981051	0.999999979788073	NS	-1.29666431018423	0.380468321476761	NS	-0.581465386687793	1	NS	-0.628146493253006	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0464351	MtrunA17Chr6g0464351			medtr.A17.gnm5.MtrunA17Chr6	-	13516742	13518402	2.7128871173779	0.00167836280015112	UP	3.01966887354762	0.000470240578665118	UP	2.13913347116708	0.0458545821144784	UP	2.76213738867404	0.00115687670039955	UP	-0.143278582055892	1	NS	1.62030791591072	0.145515342287834	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0464411	MtrunA17Chr6g0464411			medtr.A17.gnm5.MtrunA17Chr6	+	13583851	13590312	-1.41383946519499	0.101754369373519	NS	-1.57389139649632	0.0311093941594844	DOWN	-1.17859533170102	0.718774372357715	NS	-2.3217450863095	0.000174737029770089	DOWN	0.19529465693882	1	NS	0.658974955293448	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0464461	MtrunA17Chr6g0464461	MtCBP1	citrate-binding protein 1	medtr.A17.gnm5.MtrunA17Chr6	-	13651172	13652527	0.632785415052942	1	NS	0.887478606559198	1	NS	0.899140815613811	0.999999979788073	NS	0.652184103578667	1	NS	3.00272870575879	0.193406009789783	NS	2.66076786165536	0.227511020560652	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0464471	MtrunA17Chr6g0464471	MtNCR069	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr6	-	13669629	13674500	-1.2320228081707	0.653465067189589	NS	-1.24966050459916	0.608729451388584	NS	-0.601065516935889	0.999999979788073	NS	-1.02717773373505	0.848892874004796	NS	-2.43530071093494	0.0415687651877838	DOWN	-2.36844671300942	0.0295249932329145	DOWN
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0464481	MtrunA17Chr6g0464481			medtr.A17.gnm5.MtrunA17Chr6	+	13674589	13675799	-0.459411251103565	1	NS	-0.87803033658108	1	NS	-1.09548006505311	0.999999979788073	NS	-0.554903657078103	1	NS	-2.35793467222961	0.0182264323913334	DOWN	-3.54868811575013	0.000430088921241513	DOWN
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0464491	MtrunA17Chr6g0464491			medtr.A17.gnm5.MtrunA17Chr6	-	13679804	13686672	0.456383857219824	1	NS	0.0944400461580289	1	NS	-1.14668097636332	0.999999979788073	NS	0.259616177827354	1	NS	0.837201229797843	1	NS	1.16737127011708	0.70878327501035	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0464521	MtrunA17Chr6g0464521			medtr.A17.gnm5.MtrunA17Chr6	+	13736275	13740695	0.010130635716031	1	NS	0.193672218288915	1	NS	-0.438126940813815	0.999999979788073	NS	0.150512987585332	1	NS	-0.399722822447751	1	NS	-0.364945852641239	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0464531	MtrunA17Chr6g0464531			medtr.A17.gnm5.MtrunA17Chr6	+	13740698	13746147	-0.0221180838810296	1	NS	0.0362389069088268	1	NS	-0.0801061046648548	0.999999979788073	NS	0.380979520107711	1	NS	0.12571311440223	1	NS	-0.181036621947508	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0464561	MtrunA17Chr6g0464561			medtr.A17.gnm5.MtrunA17Chr6	-	13793973	13799541	-0.166607345257316	1	NS	0.422531499362389	1	NS	0.111897261036615	0.999999979788073	NS	0.416456573858541	1	NS	-0.158467680026457	1	NS	-0.606887906839188	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0464571	MtrunA17Chr6g0464571			medtr.A17.gnm5.MtrunA17Chr6	-	13800528	13816525	0.381767336244512	1	NS	0.49647949675307	1	NS	0.288594294653231	0.999999979788073	NS	0.739689303945408	1	NS	-0.320867077492014	1	NS	-0.76698072208697	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0464581	MtrunA17Chr6g0464581			medtr.A17.gnm5.MtrunA17Chr6	+	13842095	13845276	3.33218294466449	0.0747418634939627	NS	3.17509502927232	0.0894585742778439	NS	3.01251376107051	0.242500456575113	NS	3.06045228736554	0.100840628593041	NS	-0.40582329603273	1	NS	0.853609253022304	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0464591	MtrunA17Chr6g0464591			medtr.A17.gnm5.MtrunA17Chr6	-	13858232	13864251	-0.0523306445991119	1	NS	-0.0516014096951024	1	NS	-0.0132634785923782	0.999999979788073	NS	0.128064374733102	1	NS	-0.640005020097518	1	NS	-0.717771122249508	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0464631	MtrunA17Chr6g0464631			medtr.A17.gnm5.MtrunA17Chr6	+	13895111	13899392	-2.24673421324938	0.441614564300922	NS	-2.2196989030582	0.436269154195228	NS	-1.72559592166728	0.989652775909008	NS	-3.62004262960515	0.160095146947814	NS	1.40993278350445	0.726543990546732	NS	-0.219416601874083	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0464721	MtrunA17Chr6g0464721			medtr.A17.gnm5.MtrunA17Chr6	+	13982719	13986009	-0.323562576977561	1	NS	0.0841596162573701	1	NS	-0.131013963602186	0.999999979788073	NS	0.0873634428483612	1	NS	0.112245096956744	1	NS	-2.54074814530499	0.000486821166408779	DOWN
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0464731	MtrunA17Chr6g0464731			medtr.A17.gnm5.MtrunA17Chr6	+	13987252	13988142	-1.21391748828097	0.815399770900139	NS	-0.416068275305505	1	NS	-0.0551880257696714	0.999999979788073	NS	-1.03905363273945	0.900162755487536	NS	-0.101794150689031	1	NS	-4.63437523631065	0.0189671325639489	DOWN
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0464741	MtrunA17Chr6g0464741			medtr.A17.gnm5.MtrunA17Chr6	-	13996075	13997183	-0.374747662480628	1	NS	-0.523105055143386	1	NS	-0.133622293493634	0.999999979788073	NS	-0.207494227998422	1	NS	-2.55952513942537	0.0398763991944485	DOWN	-3.48173861338115	0.00377347000135139	DOWN
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0464751	MtrunA17Chr6g0464751			medtr.A17.gnm5.MtrunA17Chr6	-	13998288	14007599	-0.411053791730781	1	NS	-0.42503603208398	1	NS	-0.212052939640665	0.999999979788073	NS	-0.483777619308608	1	NS	-0.685474553141322	1	NS	-0.746702132958271	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0464771	MtrunA17Chr6g0464771			medtr.A17.gnm5.MtrunA17Chr6	+	14020367	14024894	-0.997356504845472	1	NS	-0.968944829229387	1	NS	-1.45297943888002	0.999999979788073	NS	-1.73180195722929	0.701046770330744	NS	-0.847265866648604	1	NS	2.38156707825721	0.0475480728355596	UP
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0464781	MtrunA17Chr6g0464781			medtr.A17.gnm5.MtrunA17Chr6	+	14025151	14026372	-0.976935769555188	1	NS	-1.29924129032385	0.695166897531622	NS	-1.14194590852146	0.999999979788073	NS	-1.6019985624094	0.457602375301029	NS	0.0118871517785429	1	NS	1.61284736648014	0.226953985528492	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0464791	MtrunA17Chr6g0464791			medtr.A17.gnm5.MtrunA17Chr6	+	14041937	14048819	0.0356216845769	1	NS	0.0419052352315802	1	NS	-0.178764378712137	0.999999979788073	NS	-0.0551551406848458	1	NS	-0.175598846334852	1	NS	-0.00479915454752904	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0464841	MtrunA17Chr6g0464841			medtr.A17.gnm5.MtrunA17Chr6	-	14080272	14084124	0.522824790327101	1	NS	2.00964107800275	0.338448361293703	NS	0.493510758576587	0.999999979788073	NS	0.815910743738723	1	NS	1.30450464483951	1	NS	1.72647159812587	0.503993785334154	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0464861	MtrunA17Chr6g0464861			medtr.A17.gnm5.MtrunA17Chr6	+	14096470	14099575	1.38282838452825	0.248760578161215	NS	1.51312232370154	0.12748951717589	NS	0.880377551895194	0.999999979788073	NS	1.07767120139593	0.698394034272026	NS	0.382031859222459	1	NS	1.32425115140023	0.307111181715509	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0464871	MtrunA17Chr6g0464871			medtr.A17.gnm5.MtrunA17Chr6	+	14103252	14105444	-0.0281726112736857	1	NS	0.00312853329401166	1	NS	-0.209957396779249	0.999999979788073	NS	-0.0260296132559101	1	NS	-0.162074755680619	1	NS	0.0996242120695854	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0464881	MtrunA17Chr6g0464881			medtr.A17.gnm5.MtrunA17Chr6	-	14105295	14108039	-0.990272252257617	0.942546640982626	NS	-0.761886279698095	1	NS	-0.688663684018168	0.999999979788073	NS	-0.602026273049253	1	NS	-0.185965884412028	1	NS	-0.313698625462472	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0464911	MtrunA17Chr6g0464911	MtNCR222	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr6	+	14122364	14126858	-1.40797977412407	0.391566542007898	NS	-1.6354859181921	0.193538088885554	NS	-0.550099704865096	0.999999979788073	NS	-1.51197612654302	0.26616844800271	NS	-2.00070333794733	0.0813556231847608	NS	-2.52214733461045	0.00655686563017816	DOWN
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0464921	MtrunA17Chr6g0464921			medtr.A17.gnm5.MtrunA17Chr6	-	14126863	14129588	-1.48389180081866	0.268145400088781	NS	-1.92450386834815	0.051200112601517	NS	-1.05066646245027	0.999999979788073	NS	-2.21167640468004	0.0162381159986417	DOWN	-1.13192538913836	0.953969923370886	NS	-1.90219418021305	0.0458998017858893	DOWN
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0464941	MtrunA17Chr6g0464941	MtNCR-new48	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr6	+	14135177	14139200	-0.522336494810019	1	NS	-0.424286531368751	1	NS	0.140920948164522	0.999999979788073	NS	-0.410521315836745	1	NS	-2.04259238826615	0.12713064136322	NS	-2.69353575418713	0.0115981624930758	DOWN
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0464951	MtrunA17Chr6g0464951			medtr.A17.gnm5.MtrunA17Chr6	-	14137695	14138665	0.0186836273083937	1	NS	-0.00106949175185702	1	NS	-0.187609629589913	0.999999979788073	NS	-0.113347981805713	1	NS	-1.50136116313836	0.346562464360927	NS	-2.23219768830471	0.0123242813997522	DOWN
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0464961	MtrunA17Chr6g0464961			medtr.A17.gnm5.MtrunA17Chr6	+	14142437	14146449	-0.240842038056612	1	NS	0.874200728037804	1	NS	-0.519751204965938	0.999999979788073	NS	0.326589576375924	1	NS	2.37885002605898	0.107226881673198	NS	0.303075987009075	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0464971	MtrunA17Chr6g0464971			medtr.A17.gnm5.MtrunA17Chr6	+	14157296	14159433	0.0399060739434474	1	NS	-0.122322645638779	1	NS	-0.340721336939246	0.999999979788073	NS	-0.194514003638395	1	NS	0.330206671441399	1	NS	0.0953887711260325	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0464981	MtrunA17Chr6g0464981			medtr.A17.gnm5.MtrunA17Chr6	-	14160546	14164291	-2.25321027066168	0.00842265805509959	DOWN	-1.4323368133616	0.234431884951888	NS	-1.16054213096792	0.966444992610254	NS	-1.07849858744235	0.704130516023528	NS	-0.545658273171905	1	NS	0.282841680403448	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0465001	MtrunA17Chr6g0465001	MtNCR-new49	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr6	-	14180266	14183965	-0.502550635039744	1	NS	-0.272564320907166	1	NS	0.585274015779977	0.999999979788073	NS	0.141106398101827	1	NS	-0.891995544146315	1	NS	-1.37718916808289	0.625794018473104	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0465011	MtrunA17Chr6g0465011	MtNCR095	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr6	-	14194603	14198026	-0.303052555513929	1	NS	-0.341310444897389	1	NS	0.499856434637938	0.999999979788073	NS	-0.063100509971732	1	NS	-0.923469101553441	1	NS	-1.39378656029973	0.618245914162564	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0465041	MtrunA17Chr6g0465041			medtr.A17.gnm5.MtrunA17Chr6	+	14204491	14209607	-1.43335769334341	0.431212768528722	NS	-0.297270217819903	1	NS	-0.613754909252772	0.999999979788073	NS	-0.0593359258809698	1	NS	0.933460257825506	1	NS	0.503417269236	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0465051	MtrunA17Chr6g0465051	MtNCR669	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr6	+	14215306	14221967	-1.00079617446568	0.953708270188794	NS	-0.955650893171652	0.972294189342902	NS	-0.660003253349223	0.999999979788073	NS	-1.45423755325953	0.416453872159961	NS	-3.45275119454357	0.00516041220335893	DOWN	-4.08614077171749	0.000582173788826285	DOWN
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0465061	MtrunA17Chr6g0465061			medtr.A17.gnm5.MtrunA17Chr6	-	14220959	14221581	2.0388697887031	0.311608635826209	NS	2.26954317807855	0.190179316367789	NS	1.74200050467759	0.814496659552743	NS	1.65804455294415	0.521430102255893	NS	-2.98624468522657	0.665124613323973	NS	-0.567881010402295	1	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0465071	MtrunA17Chr6g0465071			medtr.A17.gnm5.MtrunA17Chr6	-	14223606	14227312	0.338059354884861	1	NS	0.489874693178526	1	NS	0.218844134822105	0.999999979788073	NS	0.496008238274025	1	NS	-2.83449248417558	0.00320520573509436	DOWN	-2.60600687117633	0.00341302056724036	DOWN
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0465081	MtrunA17Chr6g0465081			medtr.A17.gnm5.MtrunA17Chr6	-	14229126	14231544	-2.57735306484001	0.0197736671408906	DOWN	-1.76986404215695	0.158401516427614	NS	-1.71133784196561	0.348111936407282	NS	-1.97113358479391	0.0836423083381482	NS	-2.80475717654352	0.00966002749834571	DOWN	-2.77252763876029	0.00583829304590945	DOWN
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0465091	MtrunA17Chr6g0465091	MtNCR670	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr6	+	14231896	14233003	-1.68702404890293	0.354592404011689	NS	-1.19224203426149	0.731683736938462	NS	-0.757526199446031	0.999999979788073	NS	-0.975558646022911	0.921936250970349	NS	-1.03650438226515	1	NS	-1.82453717744722	0.237812380645822	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0465101	MtrunA17Chr6g0465101			medtr.A17.gnm5.MtrunA17Chr6	+	14233285	14234507	-0.0820476717521568	1	NS	0.433450383274913	1	NS	0.597126497833108	0.999999979788073	NS	1.13115075589752	0.842422147897139	NS	-0.438227742256319	1	NS	-2.49246659680486	0.400749759940366	NS
medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0465111	MtrunA17Chr6g0465111			medtr.A17.gnm5.MtrunA17Chr6	+	14239239	14243153	-0.00993044209474173	1	NS	-0.284224942486448	1	NS	-0.518242414646171	0.999999979788073	NS	-0.571930257018879	1	NS	0.8373812349039	1	NS	-1.21810788654754	0.457660679146958	NS
